table_num,TABLE_NAME,category_num,year,Units,value_added,imports,total,CATEGORY_DESC
5,Home food and beverage dollar,11,6/27/05,million 2009 dollars,20743.21,560.77,21299.1,Finance & Insurance
5,Home food and beverage dollar,12,6/27/05,million 2009 dollars,13629.49,559.79,14205.1,Advertising
5,Home food and beverage dollar,13,6/27/05,million 2009 dollars,7113.02,105.84,7193.58,Legal & accounting
5,Home food and beverage dollar,14,6/27/05,million 2009 dollars,0,0,656750.9,Total food dollar
5,Home food and beverage dollar,15,6/27/05,million 2009 dollars,0,0,591740.6,Domestic food dollar
5,Home food and beverage dollar,16,6/27/05,million 2009 dollars,0,0,111874.05,Farm share
6,Away food and beverage dollar,1,6/27/05,million 2009 dollars,343196.49,18660.28,366214.32,Total
6,Away food and beverage dollar,2,6/27/05,million 2009 dollars,1886.69,456.97,2333.8,Agribusiness
6,Away food and beverage dollar,3,6/27/05,million 2009 dollars,9303.73,1320.26,10581.11,Farm production
6,Away food and beverage dollar,4,6/27/05,million 2009 dollars,19357.44,1651.48,20985.26,Food processing
6,Away food and beverage dollar,5,6/27/05,million 2009 dollars,7915.17,2993.24,11051.64,Packaging
6,Away food and beverage dollar,6,6/27/05,million 2009 dollars,6061.19,509.29,6482.94,Transportation
6,Away food and beverage dollar,7,6/27/05,million 2009 dollars,17771.66,-150,17625.55,Wholesale trade
6,Away food and beverage dollar,8,6/27/05,million 2009 dollars,1674.72,30.38,1705,Retail trade
6,Away food and beverage dollar,9,6/27/05,million 2009 dollars,245464.08,3220.67,240179.38,Foodservices
6,Away food and beverage dollar,10,6/27/05,million 2009 dollars,13529.95,6511.65,19983.85,Energy
6,Away food and beverage dollar,11,6/27/05,million 2009 dollars,11893.67,459.66,12351.03,Finance & Insurance
6,Away food and beverage dollar,12,6/27/05,million 2009 dollars,11198.65,460.29,11671.57,Advertising
6,Away food and beverage dollar,13,6/27/05,million 2009 dollars,5964.89,89.74,6042.59,Legal & accounting
6,Away food and beverage dollar,14,6/27/05,million 2009 dollars,0,0,456412.35,Total food dollar
6,Away food and beverage dollar,15,6/27/05,million 2009 dollars,0,0,394876.97,Domestic food dollar
6,Away food and beverage dollar,16,6/27/05,million 2009 dollars,0,0,17625.61,Farm share
1,Food dollar,1,6/28/05,Cents per Domestic Real Food Dollar,88,6.9,95.8,Total
1,Food dollar,2,6/28/05,Cents per Domestic Real Food Dollar,1.5,0.4,1.9,Agribusiness
1,Food dollar,3,6/28/05,Cents per Domestic Real Food Dollar,8.5,1,9.4,Farm production
1,Food dollar,4,6/28/05,Cents per Domestic Real Food Dollar,15.1,1,16.1,Food processing
1,Food dollar,5,6/28/05,Cents per Domestic Real Food Dollar,2.5,0.9,3.4,Packaging
1,Food dollar,6,6/28/05,Cents per Domestic Real Food Dollar,3.6,0.2,3.8,Transportation
1,Food dollar,7,6/28/05,Cents per Domestic Real Food Dollar,8.7,-0.1,8.7,Wholesale trade
1,Food dollar,8,6/28/05,Cents per Domestic Real Food Dollar,14.8,0.3,15.1,Retail trade
1,Food dollar,9,6/28/05,Cents per Domestic Real Food Dollar,25.8,0.4,25.5,Foodservices
1,Food dollar,10,6/28/05,Cents per Domestic Real Food Dollar,3.9,2.2,6,Energy
1,Food dollar,11,6/28/05,Cents per Domestic Real Food Dollar,3.3,0.1,3.5,Finance & Insurance
1,Food dollar,12,6/28/05,Cents per Domestic Real Food Dollar,2.5,0.1,2.6,Advertising
1,Food dollar,13,6/28/05,Cents per Domestic Real Food Dollar,1.3,0,1.3,Legal & accounting
1,Food dollar,14,6/28/05,Cents per Domestic Real Food Dollar,0,0,112.5,Total food dollar
1,Food dollar,15,6/28/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
1,Food dollar,16,6/28/05,Cents per Domestic Real Food Dollar,0,0,15.2,Farm share
2,Food at home dollar,1,6/28/05,Cents per Domestic Real Food Dollar,87.8,8.3,96.8,Total
2,Food at home dollar,2,6/28/05,Cents per Domestic Real Food Dollar,2.3,0.6,2.9,Agribusiness
2,Food at home dollar,3,6/28/05,Cents per Domestic Real Food Dollar,12.8,1.4,14.2,Farm production
2,Food at home dollar,4,6/28/05,Cents per Domestic Real Food Dollar,23,1.5,24.5,Food processing
2,Food at home dollar,5,6/28/05,Cents per Domestic Real Food Dollar,2.9,1,4,Packaging
2,Food at home dollar,6,6/28/05,Cents per Domestic Real Food Dollar,5,0.3,5.3,Transportation
2,Food at home dollar,7,6/28/05,Cents per Domestic Real Food Dollar,12.5,-0.1,12.4,Wholesale trade
2,Food at home dollar,8,6/28/05,Cents per Domestic Real Food Dollar,26.9,0.6,27.5,Retail trade
2,Food at home dollar,9,6/28/05,Cents per Domestic Real Food Dollar,0.3,0,0.3,Foodservices
2,Food at home dollar,10,6/28/05,Cents per Domestic Real Food Dollar,4.2,2.4,6.7,Energy
2,Food at home dollar,11,6/28/05,Cents per Domestic Real Food Dollar,3.5,0.1,3.7,Finance & Insurance
2,Food at home dollar,12,6/28/05,Cents per Domestic Real Food Dollar,2.2,0.1,2.3,Advertising
2,Food at home dollar,13,6/28/05,Cents per Domestic Real Food Dollar,1.2,0,1.2,Legal & accounting
2,Food at home dollar,14,6/28/05,Cents per Domestic Real Food Dollar,0,0,110.6,Total food dollar
2,Food at home dollar,15,6/28/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
2,Food at home dollar,16,6/28/05,Cents per Domestic Real Food Dollar,0,0,22.8,Farm share
3,Food away from home dollar,1,6/28/05,Cents per Domestic Real Food Dollar,86.4,5.1,92.5,Total
3,Food away from home dollar,2,6/28/05,Cents per Domestic Real Food Dollar,0.5,0.1,0.6,Agribusiness
3,Food away from home dollar,3,6/28/05,Cents per Domestic Real Food Dollar,2.7,0.5,3.1,Farm production
3,Food away from home dollar,4,6/28/05,Cents per Domestic Real Food Dollar,4.8,0.4,5.2,Food processing
3,Food away from home dollar,5,6/28/05,Cents per Domestic Real Food Dollar,1.9,0.7,2.7,Packaging
3,Food away from home dollar,6,6/28/05,Cents per Domestic Real Food Dollar,1.7,0.1,1.8,Transportation
3,Food away from home dollar,7,6/28/05,Cents per Domestic Real Food Dollar,4.6,0,4.6,Wholesale trade
3,Food away from home dollar,8,6/28/05,Cents per Domestic Real Food Dollar,0.6,0,0.6,Retail trade
3,Food away from home dollar,9,6/28/05,Cents per Domestic Real Food Dollar,61.2,1,60,Foodservices
3,Food away from home dollar,10,6/28/05,Cents per Domestic Real Food Dollar,3.5,1.7,5.1,Energy
3,Food away from home dollar,11,6/28/05,Cents per Domestic Real Food Dollar,3,0.1,3.2,Finance & Insurance
3,Food away from home dollar,12,6/28/05,Cents per Domestic Real Food Dollar,2.9,0.1,3.1,Advertising
3,Food away from home dollar,13,6/28/05,Cents per Domestic Real Food Dollar,1.6,0,1.6,Legal & accounting
3,Food away from home dollar,14,6/28/05,Cents per Domestic Real Food Dollar,0,0,115.1,Total food dollar
3,Food away from home dollar,15,6/28/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
3,Food away from home dollar,16,6/28/05,Cents per Domestic Real Food Dollar,0,0,5.1,Farm share
4,Food and beverage dollar,1,6/28/05,Cents per Domestic Real Food Dollar,87.6,7.4,95.8,Total
4,Food and beverage dollar,2,6/28/05,Cents per Domestic Real Food Dollar,1.3,0.4,1.6,Agribusiness
4,Food and beverage dollar,3,6/28/05,Cents per Domestic Real Food Dollar,6.9,0.8,7.7,Farm production
4,Food and beverage dollar,4,6/28/05,Cents per Domestic Real Food Dollar,15.9,1.2,17,Food processing
4,Food and beverage dollar,5,6/28/05,Cents per Domestic Real Food Dollar,3.1,1.3,4.5,Packaging
4,Food and beverage dollar,6,6/28/05,Cents per Domestic Real Food Dollar,3.4,0.2,3.6,Transportation
4,Food and beverage dollar,7,6/28/05,Cents per Domestic Real Food Dollar,10.1,-0.1,10,Wholesale trade
4,Food and beverage dollar,8,6/28/05,Cents per Domestic Real Food Dollar,14.9,0.3,15.3,Retail trade
4,Food and beverage dollar,9,6/28/05,Cents per Domestic Real Food Dollar,24.5,0.4,24.1,Foodservices
4,Food and beverage dollar,10,6/28/05,Cents per Domestic Real Food Dollar,3.8,2.1,5.8,Energy
4,Food and beverage dollar,11,6/28/05,Cents per Domestic Real Food Dollar,3.3,0.1,3.4,Finance & Insurance
4,Food and beverage dollar,12,6/28/05,Cents per Domestic Real Food Dollar,2.5,0.1,2.6,Advertising
4,Food and beverage dollar,13,6/28/05,Cents per Domestic Real Food Dollar,1.3,0,1.3,Legal & accounting
4,Food and beverage dollar,14,6/28/05,Cents per Domestic Real Food Dollar,0,0,113.9,Total food dollar
4,Food and beverage dollar,15,6/28/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
4,Food and beverage dollar,16,6/28/05,Cents per Domestic Real Food Dollar,0,0,12.7,Farm share
5,Home food and beverage dollar,1,6/28/05,Cents per Domestic Real Food Dollar,87.2,8.8,96.7,Total
5,Home food and beverage dollar,2,6/28/05,Cents per Domestic Real Food Dollar,1.9,0.5,2.4,Agribusiness
5,Home food and beverage dollar,3,6/28/05,Cents per Domestic Real Food Dollar,10,1.2,11.2,Farm production
5,Home food and beverage dollar,4,6/28/05,Cents per Domestic Real Food Dollar,23.4,1.8,25,Food processing
5,Home food and beverage dollar,5,6/28/05,Cents per Domestic Real Food Dollar,3.8,1.7,5.6,Packaging
5,Home food and beverage dollar,6,6/28/05,Cents per Domestic Real Food Dollar,4.6,0.3,4.8,Transportation
5,Home food and beverage dollar,7,6/28/05,Cents per Domestic Real Food Dollar,14.4,-0.1,14.3,Wholesale trade
5,Home food and beverage dollar,8,6/28/05,Cents per Domestic Real Food Dollar,26.2,0.6,26.7,Retail trade
5,Home food and beverage dollar,9,6/28/05,Cents per Domestic Real Food Dollar,0.3,0,0.3,Foodservices
5,Home food and beverage dollar,10,6/28/05,Cents per Domestic Real Food Dollar,4,2.3,6.3,Energy
5,Home food and beverage dollar,11,6/28/05,Cents per Domestic Real Food Dollar,3.4,0.1,3.6,Finance & Insurance
5,Home food and beverage dollar,12,6/28/05,Cents per Domestic Real Food Dollar,2.2,0.1,2.3,Advertising
5,Home food and beverage dollar,13,6/28/05,Cents per Domestic Real Food Dollar,1.1,0,1.2,Legal & accounting
5,Home food and beverage dollar,14,6/28/05,Cents per Domestic Real Food Dollar,0,0,112.4,Total food dollar
5,Home food and beverage dollar,15,6/28/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
5,Home food and beverage dollar,16,6/28/05,Cents per Domestic Real Food Dollar,0,0,18.2,Farm share
6,Away food and beverage dollar,1,6/28/05,Cents per Domestic Real Food Dollar,86.6,5.1,92.7,Total
6,Away food and beverage dollar,2,6/28/05,Cents per Domestic Real Food Dollar,0.4,0.1,0.5,Agribusiness
6,Away food and beverage dollar,3,6/28/05,Cents per Domestic Real Food Dollar,2.3,0.4,2.6,Farm production
6,Away food and beverage dollar,4,6/28/05,Cents per Domestic Real Food Dollar,5,0.4,5.4,Food processing
6,Away food and beverage dollar,5,6/28/05,Cents per Domestic Real Food Dollar,2,0.8,2.9,Packaging
6,Away food and beverage dollar,6,6/28/05,Cents per Domestic Real Food Dollar,1.6,0.1,1.7,Transportation
6,Away food and beverage dollar,7,6/28/05,Cents per Domestic Real Food Dollar,4.7,0,4.7,Wholesale trade
6,Away food and beverage dollar,8,6/28/05,Cents per Domestic Real Food Dollar,0.5,0,0.6,Retail trade
6,Away food and beverage dollar,9,6/28/05,Cents per Domestic Real Food Dollar,61.5,1,60.3,Foodservices
6,Away food and beverage dollar,10,6/28/05,Cents per Domestic Real Food Dollar,3.5,1.6,5.1,Energy
6,Away food and beverage dollar,11,6/28/05,Cents per Domestic Real Food Dollar,3,0.1,3.1,Finance & Insurance
6,Away food and beverage dollar,12,6/28/05,Cents per Domestic Real Food Dollar,2.9,0.1,3.1,Advertising
6,Away food and beverage dollar,13,6/28/05,Cents per Domestic Real Food Dollar,1.6,0,1.6,Legal & accounting
6,Away food and beverage dollar,14,6/28/05,Cents per Domestic Real Food Dollar,0,0,116.3,Total food dollar
6,Away food and beverage dollar,15,6/28/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
6,Away food and beverage dollar,16,6/28/05,Cents per Domestic Real Food Dollar,0,0,4.4,Farm share
1,Food dollar,1,6/28/05,million 2009 dollars,743380.23,58435.51,809314.13,Total
1,Food dollar,2,6/28/05,million 2009 dollars,12930.62,3591.47,16397.24,Agribusiness
1,Food dollar,3,6/28/05,million 2009 dollars,71455.33,8327.85,79598.15,Farm production
1,Food dollar,4,6/28/05,million 2009 dollars,127826.6,8345.04,136225.11,Food processing
1,Food dollar,5,6/28/05,million 2009 dollars,20887.18,7304.81,28996.03,Packaging
1,Food dollar,6,6/28/05,million 2009 dollars,30372.81,1971.83,31987.37,Transportation
1,Food dollar,7,6/28/05,million 2009 dollars,73733.79,-464.79,73313.8,Wholesale trade
1,Food dollar,8,6/28/05,million 2009 dollars,125093.98,2805.71,127806.68,Retail trade
1,Food dollar,9,6/28/05,million 2009 dollars,218166.64,3545.05,215353.28,Foodservices
1,Food dollar,10,6/28/05,million 2009 dollars,32823.45,18264.54,50773.57,Energy
1,Food dollar,11,6/28/05,million 2009 dollars,28195.34,1039.1,29232.07,Finance & Insurance
1,Food dollar,12,6/28/05,million 2009 dollars,20993.99,1019.34,22036,Advertising
1,Food dollar,13,6/28/05,million 2009 dollars,11117.98,191.86,11278.31,Legal & accounting
1,Food dollar,14,6/28/05,million 2009 dollars,0,0,950729.84,Total food dollar
1,Food dollar,15,6/28/05,million 2009 dollars,0,0,845026.71,Domestic food dollar
1,Food dollar,16,6/28/05,million 2009 dollars,0,0,128743.59,Farm share
2,Food at home dollar,1,6/28/05,million 2009 dollars,423351.47,39849.23,466972.48,Total
2,Food at home dollar,2,6/28/05,million 2009 dollars,11167.93,3085.59,14146.67,Agribusiness
2,Food at home dollar,3,6/28/05,million 2009 dollars,61547.11,6840.19,68253.03,Farm production
2,Food at home dollar,4,6/28/05,million 2009 dollars,111028.22,7073.31,118127.52,Food processing
2,Food at home dollar,5,6/28/05,million 2009 dollars,14045.88,4721.25,19394.32,Packaging
2,Food at home dollar,6,6/28/05,million 2009 dollars,24322.13,1472.97,25524.61,Transportation
2,Food at home dollar,7,6/28/05,million 2009 dollars,60194.4,-379.44,59851.53,Wholesale trade
2,Food at home dollar,8,6/28/05,million 2009 dollars,129854.46,2912.49,132670.38,Retail trade
2,Food at home dollar,9,6/28/05,million 2009 dollars,1664.17,27.38,1647.02,Foodservices
2,Food at home dollar,10,6/28/05,million 2009 dollars,20406.26,11771.44,32081.61,Energy
2,Food at home dollar,11,6/28/05,million 2009 dollars,17100.1,543.18,17640.63,Finance & Insurance
2,Food at home dollar,12,6/28/05,million 2009 dollars,10389.55,504.24,10905.22,Advertising
2,Food at home dollar,13,6/28/05,million 2009 dollars,5546.85,95.28,5624.21,Legal & accounting
2,Food at home dollar,14,6/28/05,million 2009 dollars,0,0,533244.88,Total food dollar
2,Food at home dollar,15,6/28/05,million 2009 dollars,0,0,482271.03,Domestic food dollar
2,Food at home dollar,16,6/28/05,million 2009 dollars,0,0,110151.38,Farm share
3,Food away from home dollar,1,6/28/05,million 2009 dollars,314593.73,18470.03,336989.09,Total
3,Food away from home dollar,2,6/28/05,million 2009 dollars,1711.93,503.44,2197.72,Agribusiness
3,Food away from home dollar,3,6/28/05,million 2009 dollars,9652.8,1656.38,11224.04,Farm production
3,Food away from home dollar,4,6/28/05,million 2009 dollars,17442.27,1376.38,18840.7,Food processing
3,Food away from home dollar,5,6/28/05,million 2009 dollars,6925.41,2698.2,9753.77,Packaging
3,Food away from home dollar,6,6/28/05,million 2009 dollars,6012.01,520.59,6442.96,Transportation
3,Food away from home dollar,7,6/28/05,million 2009 dollars,16785.82,-105.82,16690.19,Wholesale trade
3,Food away from home dollar,8,6/28/05,million 2009 dollars,2060.31,46.22,2105,Retail trade
3,Food away from home dollar,9,6/28/05,million 2009 dollars,222750.58,3488.44,218583.12,Foodservices
3,Food away from home dollar,10,6/28/05,million 2009 dollars,12658.62,6089.22,18685.73,Energy
3,Food away from home dollar,11,6/28/05,million 2009 dollars,11000.51,519.37,11519.91,Finance & Insurance
3,Food away from home dollar,12,6/28/05,million 2009 dollars,10661.3,517.88,11190.45,Advertising
3,Food away from home dollar,13,6/28/05,million 2009 dollars,5667.75,98.27,5755.83,Legal & accounting
3,Food away from home dollar,14,6/28/05,million 2009 dollars,0,0,419370.53,Total food dollar
3,Food away from home dollar,15,6/28/05,million 2009 dollars,0,0,364238.68,Domestic food dollar
3,Food away from home dollar,16,6/28/05,million 2009 dollars,0,0,18675.08,Farm share
4,Food and beverage dollar,1,6/28/05,million 2009 dollars,929586.54,78215.39,1016571.26,Total
4,Food and beverage dollar,2,6/28/05,million 2009 dollars,13699.09,3789.09,17366.09,Agribusiness
4,Food and beverage dollar,3,6/28/05,million 2009 dollars,73346.18,8877.85,82057.52,Farm production
4,Food and beverage dollar,4,6/28/05,million 2009 dollars,168573.66,13107.37,180621.65,Food processing
4,Food and beverage dollar,5,6/28/05,million 2009 dollars,32469.16,14154.96,48068.15,Packaging
4,Food and beverage dollar,6,6/28/05,million 2009 dollars,35787.69,2334.27,37699.73,Transportation
4,Food and beverage dollar,7,6/28/05,million 2009 dollars,106891.4,-673.79,106282.55,Wholesale trade
4,Food and beverage dollar,8,6/28/05,million 2009 dollars,158542.89,3555.93,161980.93,Retail trade
4,Food and beverage dollar,9,6/28/05,million 2009 dollars,259509.49,4196.79,255913.88,Foodservices
4,Food and beverage dollar,10,6/28/05,million 2009 dollars,40163.4,21995.33,61802.14,Energy
4,Food and beverage dollar,11,6/28/05,million 2009 dollars,34741.25,1304.36,36043.72,Finance & Insurance
4,Food and beverage dollar,12,6/28/05,million 2009 dollars,26467.74,1285.11,27781.44,Advertising
4,Food and beverage dollar,13,6/28/05,million 2009 dollars,13855.32,239.45,14052.95,Legal & accounting
4,Food and beverage dollar,14,6/28/05,million 2009 dollars,0,0,1208801.04,Total food dollar
4,Food and beverage dollar,15,6/28/05,million 2009 dollars,0,0,1060903.54,Domestic food dollar
4,Food and beverage dollar,16,6/28/05,million 2009 dollars,0,0,134307.38,Farm share
5,Home food and beverage dollar,1,6/28/05,million 2009 dollars,551680.76,55910.26,612062.54,Total
5,Home food and beverage dollar,2,6/28/05,million 2009 dollars,11890.42,3272.48,15057.93,Agribusiness
5,Home food and beverage dollar,3,6/28/05,million 2009 dollars,63386.06,7354.5,70614.39,Farm production
5,Home food and beverage dollar,4,6/28/05,million 2009 dollars,147802.95,11299.89,157966.89,Food processing
5,Home food and beverage dollar,5,6/28/05,million 2009 dollars,23898.54,10495.24,35686.92,Packaging
5,Home food and beverage dollar,6,6/28/05,million 2009 dollars,28971.78,1761.08,30410.31,Transportation
5,Home food and beverage dollar,7,6/28/05,million 2009 dollars,91020.8,-573.77,90502.32,Wholesale trade
