YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2017,4,DOPS INC,4278,ANDERSON VLY SOLSTICE 4/6 NR - 12OZ,BEER,0.00,2.00,0.00
2017,4,A VINTNERS SELECTIONS,42781,GRAHAMS SIX GRAPE - 750ML,WINE,0.00,4.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,427827,RASCAL P/GRIS - 750ML,WINE,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,42796,FOUR VINES ZIN CUV - 750ML,WINE,0.00,1.00,0.00
2017,4,KYSELA PERE ET FILS LTD,427987,MAIPE RES MAL - 750ML,WINE,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,42805,FOUR VINES MAVERICK ZIN - 750ML,WINE,0.00,1.00,0.00
2017,4,LUNEAU USA INC,428060,CAVES DE ANGELINE ANJOU RSE - 750ML,WINE,0.00,4.00,0.00
2017,4,BACCHUS IMPORTERS LTD,42807,FOUR VINES NAKED CHARD - 750ML,WINE,0.00,6.00,0.00
2017,4,YOUNG WON TRADING INC,428088,SUIGEI TB JUNMAI DRUNKEN WHALE - 720ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,428096,BARNARD GRIFFIN SANG RSE - 750ML,WINE,0.00,17.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,42813,WILLM CREMANT D'ALSACE ROSE - 750ML,WINE,0.00,1.00,0.00
2017,4,LUXCO SPIRITED BRANDS,42819,JUAREZ WHITE TEQ - 1L,LIQUOR,0.00,1.00,0.00
2017,4,BACARDI USA INC,42830,ST GERMAINE ELDERFLOWER LIQ - 750ML,LIQUOR,0.00,30.00,0.00
2017,4,DISARONNO INTERNATIONAL LLC,42838,AMARETTO DI SARONNO - 750ML,LIQUOR,0.00,28.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,42854,ROEDERER EST BRUT ROSE - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,42871,MASSOLINO BAROLO - 750ML,WINE,0.00,1.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,42877,SALMON CREEK P/GRIG           116138 - 750ML,WINE,0.00,3.00,0.00
2017,4,CONSTELLATION BRANDS,42879,CHARLES SMITH KUNG FU GIRL RIES - 750ML,WINE,0.00,32.00,0.00
2017,4,ROYAL WINE CORP,428864,PSAGOT EDOM - 750ML,WINE,0.00,1.00,0.00
2017,4,ROYAL WINE CORP,428876,ZION DOLEV S/S CAB - 750ML,WINE,0.00,1.00,0.00
2017,4,ROYAL WINE CORP,428892,PSAGOT CAB - 750ML,WINE,0.00,2.00,0.00
2017,4,ROYAL WINE CORP,428922,BARON HERZOG CHARD JEUNESSE - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,42894,SAUZA HORNITOS PLATA - 750ML,LIQUOR,0.00,21.00,0.00
2017,4,JIM BEAM BRANDS CO,42899,CRUZAN GUAVA RUM - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,BANFI PRODUCTS CORP,42900,BOLLA CHIANTI - 1.5L,WINE,0.00,2.00,0.00
2017,4,YOUNG WON TRADING INC,42908,JAPON SAKE SPARK - 300ML,WINE,0.00,1.00,0.00
2017,4,ROYAL WINE CORP,42941,BARON HERZOG CAB JEUNESSE - 750ML,WINE,0.00,2.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,42960,DOM DE LA QUILLA MUSCADET - 750ML,WINE,0.00,3.00,0.00
2017,4,TRI-VIN IMPORTS,429726,DREAMBIRD P/GRIG - 750ML,WINE,0.00,2.00,0.00
2017,4,TRI-VIN IMPORTS,429761,CICONIA VINHO VERDE - 750ML,WINE,0.00,3.00,0.00
2017,4,JOS VICTORI WINES,429778,CULITOS MER - 750ML,WINE,0.00,1.00,0.00
2017,4,TESTA WINES OF THE WORLD LTD,429832,ALDEGHERI P/GRIG - 750ML,WINE,0.00,2.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,42985,BODEGA NORTON PRIVADA - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,429953,ELIZABETH SPENCER S/BLC - 750ML,WINE,0.00,4.00,0.00
2017,4,SUTTER HOME WINERY INC,429970,CHARLES & CHARLES ROSE - 750ML,WINE,0.00,4.00,0.00
2017,4,STE MICHELLE WINE ESTATES,43002,ERATH P/GRIS - 750ML,WINE,0.00,7.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43025,SNOQUALMIE S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,JACKSON FAMILY ENTERPRISES INC,430257,K JACKSON SUMMATION RED - 750ML,WINE,0.00,5.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43027,CECCHI CHN CL - 750ML,WINE,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43028,GOATS DO ROAM ROSE - 750ML,WINE,0.00,1.00,0.00
2017,4,LAPHAM SALES & MARKETING DBA LAPHAM,43046,ALTO DEL CARMEN PISCO - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,PARK STREET IMPORTS LLC,430498,CHOCOVINE - 750ML,WINE,0.00,4.00,0.00
2017,4,BANFI PRODUCTS CORP,43060,PLACIDO P/GRIG - 1.5L,WINE,0.00,7.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,43068,FIRESTONE EST S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,43079,DEKUYPER SIGN BLUE CURACAO - 1L,LIQUOR,0.00,15.00,0.00
2017,4,YOUNG WON TRADING INC,43081,TAKARA JUN SHOCHU - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,JIM BEAM BRANDS CO,43087,DEKUYPER BURST BUTTERSHOTS - 1L,LIQUOR,0.00,3.00,0.00
2017,4,BACCHUS IMPORTERS LTD,430927,LUCKY STAR P/NOIR - 750ML,WINE,0.00,1.00,0.00
2017,4,UNITED STATES DISTILLED PRODUCTS,430951,RISATA MOSCATO D'ASTI - 750ML,WINE,0.00,18.00,0.00
2017,4,BARON FRANCOIS LTD,431036,LUC PIRLET S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,43107,VITIANO ROSSO - 750ML,WINE,0.00,2.00,0.00
2017,4,A VINTNERS SELECTIONS,43121,KEN FORRESTER PET/CHEIN - 750ML,WINE,0.00,2.00,0.00
2017,4,JIM BEAM BRANDS CO,43125,DEKUYPER SIGN HAZELNUT - 1L,LIQUOR,0.00,2.00,0.00
2017,4,SUTTER HOME WINERY INC,431265,ZINFATUATION - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,43133,DEKUYPER CURACAO - ORANGE - 1L,LIQUOR,0.00,6.00,0.00
2017,4,PROXIMO SPIRITS INC,43137,GRAN CENTENARIO ANEJO - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,A VINTNERS SELECTIONS,431389,LA FIERA MONTPUL D'ABRU - 750ML,WINE,0.00,11.00,0.00
2017,4,WILLIAM GRANT AND SONS INC,43151,FLOR DE CANA X/DRY RUM - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,DEUTSCH FAMILY WINE & SPIRITS,431575,JOSH CELLARS CHARD - 750ML,WINE,0.00,25.00,0.00
2017,4,BROWN-FORMAN BEVERAGES WORLDWIDE,43174,DON EDUARDO REPOSADO TEQ - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,43176,DEKUYPER LUSCIOUS PEACHTREE - 1L,LIQUOR,0.00,36.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43179,JELINEK SLIVOUITZ 10YR - 750ML,LIQUOR,0.00,6.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43181,JELINEK PEAR WILLIAM BRANDY - 750ML,LIQUOR,0.00,4.00,0.00
2017,4,JIM BEAM BRANDS CO,43184,DEKUYPER BURST BLUST PEPPERMINT - 1L,LIQUOR,0.00,1.00,0.00
2017,4,STE MICHELLE WINE ESTATES,43190,CH ST MICH INDIAN WELLS CHARD - 750ML,WINE,0.00,8.00,0.00
2017,4,JIM BEAM BRANDS CO,43192,DEKUYPER LUSCIOUS SLOE GIN - 1L,LIQUOR,0.00,2.00,0.00
2017,4,A VINTNERS SELECTIONS,43195,ANNABELLA NAPA CAB - 750ML,WINE,0.00,7.00,0.00
2017,4,JIM BEAM BRANDS CO,43206,DEKUYPER PUCKER SOUR APPLE - 1L,LIQUOR,0.00,17.00,0.00
2017,4,JIM BEAM BRANDS CO,43214,DEKUYPER PUCKER WATERMELON - 1L,LIQUOR,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43217,TOZAI SNOW MAIDEN - 720ML,WINE,0.00,8.00,0.00
2017,4,DELICATO FAMILY VINEYARDS,432245,NOBLE VINES 181 MERLOT - 750ML,WINE,0.00,9.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,43228,AGUA DE PIEDRA RES MAL - 750ML,WINE,0.00,2.00,0.00
2017,4,UNITED STATES DISTILLED PRODUCTS,432288,LUCCIO MOSCATO D'ASTI - 750ML,WINE,0.00,6.00,0.00
2017,4,TREFETHEN VINEYARDS,43230,TREFETHEN NAPA DRY RIESLING - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,43237,CRUZAN RUM - BLK CHERRY - 750ML,LIQUOR,0.00,5.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43245,MICHAEL DAVID EARTHQUAKE  PET SYR - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43247,MICHAEL DAVID EARTHQUAKE CAB - 750ML,WINE,0.00,2.00,0.00
2017,4,BARON FRANCOIS LTD,432482,CH TOUR DE PRESSAC ST EMILION - 750ML,WINE,0.00,3.00,0.00
2017,4,SAZERAC CO,43249,AMARETTO DI AMORE -BAR BOTTLE - 1L,LIQUOR,0.00,3.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43254,ROWANS CREEK BOURBON - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,EASTERN LIQUOR DISTRIBUTORS INC,43270,JINRO CHAMISOL SOJU (FRESH) - 375ML,LIQUOR,0.00,23.67,0.00
2017,4,MOET HENNESSY USA,43281,HENNESSY COGNAC VSOP - 200ML,LIQUOR,0.00,2.00,0.00
2017,4,BARON FRANCOIS LTD,432822,PINARDIERE TRAD MUSCADET - 750ML,WINE,0.00,4.00,0.00
2017,4,SAZERAC CO,43303,EAGLE RARE BOURBON - 10YR (SB) - 750ML,LIQUOR,0.00,29.00,0.00
2017,4,LANTERNA DISTRIBUTORS INC,433038,99 VINES P/NOIR - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43308,TOZAI LIVING JEWEL - 300ML,WINE,0.00,1.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,43326,MOMOKAWA MOONSTONE ASIAN PEAR - 720ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43338,SPELLBOUND PET SYR - 750ML,WINE,0.00,1.00,0.00
2017,4,BARON FRANCOIS LTD,433390,ANTONIN RODET RED MERCUREY HERITAGE - 750ML,WINE,0.00,1.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,43345,PRAIRIE ORGANIC VODKA - 750ML,LIQUOR,0.00,4.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,43346,GUIGAL CROZES HERMITAGE - 750ML,WINE,0.00,2.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,43366,NUVO SPARKLING LIQUEUR - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,43375,LAN RIOJA GRAN RES - 750ML,WINE,0.00,1.00,0.00
2017,4,DELICATO FAMILY VINEYARDS,43392,IRONY P/NOIR - 750ML,WINE,0.00,8.00,0.00
2017,4,A VINTNERS SELECTIONS,433983,HEINZ EIFEL RIES KAB - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,434108,ST COSME CDR BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43416,LINGANORE STRAWBERRY - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43437,ALEXANDER VLY VYDS DRY ROSE - 750ML,WINE,0.00,49.00,0.00
2017,4,A VINTNERS SELECTIONS,434477,ST KILDA SHZ - 750ML,WINE,0.00,1.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,43474,ACHAVAL FERRAR MALBEC - 750ML,WINE,0.00,2.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,434825,JP CHENET CHARD/COLOMBARD - 1.5L,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,43488,ROCCA DOCG BAROLO - 750ML,WINE,0.00,1.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,43492,SMIRNOFF CRANBERRY TWIST - 50ML,LIQUOR,0.00,20.00,0.00
2017,4,DEUTSCH FAMILY WINE & SPIRITS,43497,HOB NOB CHARD - 750ML,WINE,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43523,INGA MY SAMBUCA - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,SAZERAC CO,43524,CHI-CHI'S LONG ISLAND TEA - 1.75L,LIQUOR,0.00,4.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,43530,SPEYBURN BRADEN ORACH - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,43532,DEKUYPER LUSCIOUS RAZZMATAZZ - 1L,LIQUOR,0.00,1.00,0.00
2017,4,QUINTESSENTIAL LLC,43533,RINGLAND 3 RINGS SHZ - 750ML,WINE,0.00,2.00,0.00
2017,4,A VINTNERS SELECTIONS,43537,ARGYLE NUT HOUSE P/NOIR - 750ML,WINE,0.00,1.00,0.00
2017,4,WILLIAM GRANT AND SONS INC,43539,THE KNOT IRISH -100P - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,PERNOD RICARD USA LLC,43540,JACOBS CREEK RES SHZ - 750ML,WINE,0.00,8.00,0.00
2017,4,PERNOD RICARD USA LLC,43559,ABERLOUR A'BUNADH 121.4 6/CS - 750ML,LIQUOR,0.00,4.00,0.00
2017,4,ROYAL WINE CORP,43563,CARMEL SACRAMENTAL KING DAVID - 1.5L,WINE,0.00,5.00,0.00
2017,4,PERNOD RICARD USA LLC,43567,JACOBS CREEK RES CHARD - 750ML,WINE,0.00,1.00,0.00
2017,4,STE MICHELLE WINE ESTATES,435791,VILLA MARIA PRIVATE BIN S/BLC - 750ML,WINE,0.00,6.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43581,ARROWOOD CAB - 750ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,43597,AQUA DE PIEDA GRAND RES MAL - 750ML,WINE,0.00,6.00,0.00
2017,4,KYSELA PERE ET FILS LTD,43605,GRAND VENEUR CDR ROUGE - 750ML,WINE,0.00,3.00,0.00
2017,4,TRI-VIN IMPORTS,436062,LAB PORTUGUESE RED - 750ML,WINE,0.00,13.00,0.00
2017,4,CAMPARI AMERICA LLC,43648,CABO WABO TEQUILA - REPOSADO - 750ML,LIQUOR,0.00,21.00,0.00
2017,4,BACARDI USA INC,43656,CAZADORES TEQUILA - REPOSADO - 750ML,LIQUOR,0.00,7.00,0.00
2017,4,LABATT USA OPERATING CO LLC,4367,MAGIC HAT #9 4/6 NR - 12OZ,BEER,0.00,35.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43679,CLINE VIOG - 750ML,WINE,0.00,12.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43682,CLINE P/GRIS - 750ML,WINE,0.00,1.00,0.00
2017,4,KOBRAND CORPORATION,43684,CAPOSALDO P/GRIG - 750ML,WINE,0.00,7.00,0.00
2017,4,CONSTANTINE WINES INC,43686,BOGLE PET/SYR PORT - 500ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,436879,STELLA MONTPUL D'ABRU - 750ML,WINE,0.00,5.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,43706,CAN BLAU - 750ML,WINE,0.00,5.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,437131,MONTE D'EGLI NERO D'AVOLA - 750ML,WINE,0.00,1.00,0.00
2017,4,CONSTELLATION BRANDS,43725,THE PRISONER RED BLEND,WINE,0.00,10.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,43732,E WILLIAMS 100 PROOF - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,437611,DOLIN SWEET WHT VERMOUTH - 750ML,WINE,0.00,4.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,437620,DOLIN DRY VERMOUTH - 750ML,WINE,0.00,13.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,437638,DOLIN RED VERMOUTH - 750ML,WINE,0.00,16.00,0.00
2017,4,BACCHUS IMPORTERS LTD,43787,TOZAI LIVING JEWEL - 720ML,WINE,0.00,2.00,0.00
2017,4,DEUTSCH FAMILY WINE & SPIRITS,438251,CH BONNET RGE - 750ML,WINE,0.00,5.00,0.00
2017,4,DOMAINE SELECT WINE & SPIRITS LLC,43857,DOM DUPOINT FINE RES CALVADOS - 750ML,LIQUOR,0.00,6.00,0.00
2017,4,BOUTIQUE VINEYARDS LLC,43869,SEABISCUIT RANCH CHARD - 750ML,WINE,0.00,1.00,0.00
2017,4,BARON FRANCOIS LTD,438790,RAISSAC LES LYS RSE DE CAB - 750ML,WINE,0.00,9.00,0.00
2017,4,ROYAL WINE CORP,43899,FLECHAS DE LOS ANDES GRAN MAL - 750ML,WINE,0.00,6.00,0.00
2017,4,E & J GALLO WINERY,439010,LIBERTY CREEK SWEET RED - 1.5L,WINE,0.00,2.00,0.00
2017,4,TRICANA SHIPPERS & IMPORT,43903,RUBESTO MONTEPUL - 750ML,WINE,0.00,2.00,0.00
2017,4,CAMPARI AMERICA LLC,43907,RUSSELL'S RESERVE 10YR - 750ML,LIQUOR,0.00,13.84,0.00
2017,4,DUGGANS DISTILLERS PROD,43915,LA FOGATA TEQUILA - ANEJO - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,KOBRAND CORPORATION,43931,ST FRANCIS SONOMA CAB VV - 750ML,WINE,0.00,11.00,0.00
2017,4,CONSTELLATION BRANDS,439355,BLUFELD MEDIUM SWEET RIESLING - 750ML,WINE,0.00,14.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,43939,CIROC LUXURY VODKA - 1.75L,LIQUOR,0.00,10.00,0.00
2017,4,KOBRAND CORPORATION,43940,ST FRANCIS SONOMA MERLOT - 750ML,WINE,0.00,9.00,0.00
2017,4,SAZERAC CO,43966,CORAZON AGAVE - BLANCO - 750ML,LIQUOR,0.00,6.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,43981,FINCA DECERO MAL - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,43991,FAMILIA ZUCCARDI Q MAL - 750ML,WINE,0.00,3.00,0.00
2017,4,DIONYSOS IMPORTS INC,439983,SIETEFINCAS MAL - 750ML,WINE,0.00,2.00,0.00
2017,4,WILLIAM GRANT AND SONS INC,44012,HENDRICKS GIN - 1.75L,LIQUOR,0.00,41.00,0.00
2017,4,KOBRAND CORPORATION,44024,CAKEBREAD MERLOT - 750ML,WINE,0.00,4.00,0.00
2017,4,CONSTELLATION BRANDS,44039,SVEDKA VODKA - 1L,LIQUOR,0.00,38.00,0.00
2017,4,DIONYSOS IMPORTS INC,44042,KOURTAKI MAVRODAPHNIE OF PATRAS - 750ML,WINE,0.00,1.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,44048,MOMOKAWA PEARL SAKE - 720ML,WINE,0.00,1.00,0.00
2017,4,FLYING DOG BREWERY LLLP,4405,FLYING DOG PALE ALE NR - 12OZ,BEER,0.00,76.00,0.00
2017,4,SOUTHERN GLAZERS WINE AND SPIRITS,44054,FAIVELEY BOURG RGE           30958 - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44067,STONES ORIGINAL GINGER WINE - 750ML,WINE,0.00,5.00,0.00
2017,4,ROYAL WINE CORP,44089,CARMEL EMERALD RIES/CH BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,JIM BEAM BRANDS CO,44114,YAMAZAKI S/M 12YR - 750ML,LIQUOR,0.00,17.00,0.00
2017,4,BACCHUS IMPORTERS LTD,44123,WILLETT FAMILY POT STILL RES 94 - 750ML,LIQUOR,0.00,9.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44132,LA CREMA R/R CHARD - 750ML,WINE,0.00,10.00,0.00
2017,4,BACCHUS IMPORTERS LTD,44140,CONO SUR S/BLC - 750ML,WINE,0.00,1.00,0.00
2017,4,LAPHAM SALES & MARKETING DBA LAPHAM,44151,GEKKEIKAN HORIN SAKE - 300ML,WINE,0.00,3.00,0.00
2017,4,RELIABLE CHURCHILL LLLP,44156,DOWS LBV PORT - 750ML,WINE,0.00,1.00,0.00
2017,4,PERNOD RICARD USA LLC,44164,ABSOLUT VODKA - RUBY RED - 1L,LIQUOR,0.00,5.00,0.00
2017,4,PERNOD RICARD USA LLC,44172,KAHLUA COFFEE - 50ML,LIQUOR,0.00,2.00,0.00
2017,4,BACARDI USA INC,44189,CORZO ANEJO TEQ - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44208,CAVIT P/NOIR - 187ML,WINE,0.00,5.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44211,SELLA & MOSCA CANNONAU 05 - 750ML,WINE,0.00,2.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44237,MANISCHEWITZ CREAM PEACH - 1.5L,WINE,0.00,4.00,0.00
2017,4,BACCHUS IMPORTERS LTD,44250,ALMA NEGRA RED - 750ML,WINE,0.00,1.00,0.00
2017,4,PRESTIGE BEVERAGE GROUP OF MD LLC,44296,JOHN D TAYLORS VELVET FALERNUM - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44318,STAGS LEAP ARTEMIS CAB - 750ML,WINE,0.00,3.00,0.00
2017,4,JIM BEAM BRANDS CO,44335,EL TESORO TEQUILA - REPOSADO - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,44359,HENRY FESSY MORGAN - 750ML,WINE,0.00,1.00,0.00
2017,4,DIONYSOS IMPORTS INC,44370,KOURTAKI RETSINA - 1.5L,WINE,0.00,1.00,0.00
2017,4,CAMPARI AMERICA LLC,44431,APEROL 6/CS - 750ML,LIQUOR,0.00,67.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44446,DALTON CAANAN WHITE - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44448,DALTON CAANAN RED - 750ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,44459,CH FAGES GRAVES ROUGE - 750ML,WINE,0.00,1.00,0.00
2017,4,PATERNO IMPORTS LTD,44481,TAMARI RES MAL - 750ML,WINE,0.00,3.00,0.00
2017,4,ONE TRUE VINE,44501,LAYER CAKE PRIMITIVO - 750ML,WINE,0.00,10.00,0.00
2017,4,LAPHAM SALES & MARKETING DBA LAPHAM,44530,CAPEL PISCO RES - 750ML,LIQUOR,0.00,4.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,44532,SMIRNOFF VODKA - WATERMELON - 50ML,LIQUOR,0.00,26.00,0.00
2017,4,A VINTNERS SELECTIONS,44541,ROCK & VINE CAB - 750ML,WINE,0.00,2.00,0.00
2017,4,PERNOD RICARD USA LLC,44543,H WALKER - GINGER BRANDY - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,ELK RUN VINEYARDS,44557,ELK RUN LORD BALTIMORE PORT - 375ML,WINE,0.00,2.00,0.00
2017,4,THE WINE GROUP,44580,BIG HOUSE CARDINAL ZIN - 750ML,WINE,0.00,3.00,0.00
2017,4,NICHE IMPORTERS,44628,STROH 160 RUM - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,HEAVEN HILL DISTILLERIES INC,44639,DOM DE CANTON - 750ML,LIQUOR,0.00,16.00,0.00
2017,4,DIAGEO NORTH AMERICA INC,44663,SMIRNOFF VODKA - CIRUS TW - 375ML,LIQUOR,0.00,5.00,0.00
2017,4,MOET HENNESSY USA,44671,GLENMORANGIE SIGNET 92 - 750ML,LIQUOR,0.00,11.00,0.00
2017,4,BOUTIQUE VINEYARDS LLC,44706,SEABISCUIT RANCH SUPERFECTA - 750ML,WINE,0.00,1.00,0.00
2017,4,SAZERAC CO,44741,PRALINE LIQUEUR - 750ML,LIQUOR,0.00,2.00,0.00
2017,4,BACCHUS IMPORTERS LTD,44747,CASTAREDE ARMAGNAC VSOP - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,44749,MARS & VENUS CAB - 750ML,WINE,0.00,5.00,0.00
2017,4,DOPS INC,44758,MICHTERS US1 AMERICAN WHISKEY - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,SERRALLES USA LLC,44773,DON Q RUM - LEMON - 750ML,LIQUOR,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,44782,NEIL ELLIS LEFT BANK - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44794,REMY PANNIER VOUV - 750ML,WINE,0.00,2.00,0.00
2017,4,INTERBALT PRODUCTS CORP,44798,POMEGRANTE WINE S/D - 750ML,WINE,0.00,1.00,0.00
2017,4,BACCHUS IMPORTERS LTD,44804,NOAHS MILL BOURBON - 750ML,LIQUOR,0.00,3.00,0.00
2017,4,BROWN-FORMAN BEVERAGES WORLDWIDE,44829,SONOMA CUTRER P/NOIR - 750ML,WINE,0.00,5.00,0.00
2017,4,MOET HENNESSY USA,44855,HENNESSY BLACK - 750ML,LIQUOR,0.00,48.00,0.00
2017,4,CONSTANTINE WINES INC,44864,MASCIARELLI ROSE - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44902,SNOQUALMIE NAKED GEW - 750ML,WINE,0.00,1.00,0.00
2017,4,A VINTNERS SELECTIONS,44905,FIRE ROAD S/BLC - 750ML,WINE,0.00,21.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44916,A TO Z WILLAMETTE P/GRIS - 750ML,WINE,0.00,5.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,44921,MIONETTO PROSECCO BRUT - 750ML,WINE,0.00,13.00,0.00
2017,4,JACKSON FAMILY ENTERPRISES INC,44929,SILVER PALM CAB - 750ML,WINE,0.00,18.00,0.00
2017,4,QUINTESSENTIAL LLC,44931,PILLAR BOX RES SHZ - 750ML,WINE,0.00,3.00,0.00
2017,4,YOUNG WON TRADING INC,44965,SHO CHIKU BAI NAMA SAKE - ORG - 300ML,WINE,0.00,1.00,0.00
2017,4,MONSIEUR TOUTON SELECTION,44988,LAN RIOJA RES - 750ML,WINE,0.00,1.00,0.00
2017,4,REPUBLIC NATIONAL DISTRIBUTING CO,45005,PLANETA CERASUOLO DI VITTORIA - 750ML,WINE,0.00,1.00,0.00
